dependent_spouse,hmale,hage,dep_child,started_business,average_risk_attitude,above_average_risk_attitude,substantial_risk_attitude,college4,grad,ln_total_incomer,log_amt_loan_total_fin_w,amt_loan_total_fin_w,ln_new_worthr,log_share_risky_assets_3_w,share_risky_assets_3_w,ln_Rm_p4,vol_Rm_p4,aaa_diff
1,1,75,0,0,1,0,0,0,1,11.61952,-18.42068,0,15.73625,-1.295257,.2738275,,,
0,0,81,0,0,0,0,0,0,1,9.972909,-18.42068,0,12.06477,-18.42068,0,,,
1,1,87,0,1,0,1,0,0,1,11.21174,-18.42068,0,13.31689,-1.257039,.284495,,,
0,0,87,0,0,1,0,0,1,0,10.67274,-18.42068,0,13.45174,-3.422781,.0326216,,,
1,1,78,0,1,1,0,0,0,1,11.28334,-18.42068,0,12.77595,-18.42068,0,,,
1,1,75,0,1,0,1,0,0,1,13.28976,-18.42068,0,14.81239,-18.42068,0,,,
0,0,93,0,0,0,0,0,1,0,9.681908,-18.42068,0,13.31949,-2.549445,.078125,,,
1,1,75,0,0,1,0,0,0,1,13.81176,-18.42068,0,16.59708,-.6802308,.5065001,,,
0,1,78,0,0,1,0,0,0,1,13.21263,-18.42068,0,14.97246,-18.42068,0,,,
0,1,75,0,0,0,0,0,1,0,10.50587,-18.42068,0,12.15976,-18.42068,0,,,
1,1,78,0,1,1,0,0,1,0,13.95084,-18.42068,0,16.12267,-.8021939,.4483443,,,
0,0,93,0,0,0,0,0,0,1,9.458764,-18.42068,0,9.276443,-18.42068,0,,,
1,1,75,0,0,1,0,0,0,1,11.82155,-18.42068,0,14.8185,-18.42068,0,,,
1,1,84,0,0,1,0,0,1,0,14.82202,-18.42068,0,18.82935,-.1315544,.8767316,,,
1,1,81,0,0,0,0,0,0,1,14.77145,-18.42068,0,18.08199,-2.716774,.0660876,,,
1,1,74,0,0,0,0,0,0,1,12.39156,-18.42068,0,15.19128,-.3702034,.6905938,,,
1,1,77,0,0,1,0,0,1,0,11.13876,-18.42068,0,13.54461,-2.687832,.0680282,,,
1,1,74,0,0,0,0,0,0,1,10.6337,-18.42068,0,12.83017,-18.42068,0,,,
1,1,77,0,0,0,0,0,0,1,12.5896,-18.42068,0,13.98108,-18.42068,0,,,
1,1,74,0,0,1,0,0,0,1,14.09944,-18.42068,0,18.14154,-1.887641,.1514286,,,
1,1,77,0,0,1,0,0,1,0,15.52079,-18.42068,0,18.37869,-.906671,.4038664,,,
1,1,86,0,0,1,0,0,0,1,14.61293,-18.42068,0,16.62237,-.0353692,.965249,,,
1,1,80,0,0,0,0,0,0,1,13.25632,-18.42068,0,16.02123,-.7415845,.4763585,,,
0,1,77,0,0,0,0,0,0,1,10.91562,-18.42068,0,13.00988,-.0306838,.9697822,,,
1,1,77,0,0,1,0,0,1,0,11.88598,-18.42068,0,15.12362,-3.446808,.0318471,,,
1,1,77,0,0,1,0,0,0,1,11.55161,-18.42068,0,13.96434,-2.028102,.131585,,,
1,1,77,0,0,0,0,0,1,0,11.71413,-18.42068,0,13.60141,-18.42068,0,,,
0,1,74,0,0,0,0,0,1,0,10.74703,-18.42068,0,13.64983,-2.846677,.0580368,,,
1,1,83,0,0,1,0,0,1,0,15.69909,-18.42068,0,18.07628,-.2230232,.8000963,,,
1,1,74,0,0,1,0,0,1,0,11.54196,-18.42068,0,13.825,-1.709881,.1808874,,,
0,1,74,0,0,0,0,0,0,1,12.71314,-18.42068,0,14.58495,-18.42068,0,,,
1,1,74,0,0,0,1,0,1,0,15.14676,-18.42068,0,17.96657,-1.125706,.3244233,,,
1,1,74,0,0,1,0,0,0,1,12.42546,-18.42068,0,15.48885,-.3453612,.7079646,,,
1,1,83,0,0,1,0,0,1,0,11.03204,-18.42068,0,10.21203,-18.42068,0,,,
1,1,77,0,0,0,1,0,0,1,16.41914,-18.42068,0,18.34091,-.7536149,.4706621,,,
0,0,80,0,0,1,0,0,0,1,11.15668,-18.42068,0,11.58368,-.5716312,.5646037,,,
1,1,74,0,1,0,1,0,1,0,13.55471,-18.42068,0,15.30919,-18.42068,0,,,
1,1,77,0,0,1,0,0,1,0,14.82207,-18.42068,0,16.55861,-1.382955,.2508361,,,
0,0,80,0,0,1,0,0,1,0,10.79122,-18.42068,0,12.33653,-18.42068,0,,,
1,1,83,0,0,1,0,0,1,0,11.0531,-18.42068,0,13.55008,-.6097656,.5434783,,,
1,1,77,0,0,0,0,0,1,0,9.57281,-18.42068,0,12.14818,-18.42068,0,,,
0,0,77,0,0,0,1,0,0,1,11.71413,-18.42068,0,16.35948,-2.30031,.1002278,,,
1,1,74,0,0,0,1,0,1,0,13.62943,-18.42068,0,17.69846,-18.42068,0,,,
1,1,77,0,1,1,0,0,0,1,10.96969,-18.42068,0,14.48601,-1.673675,.1875566,,,
0,0,89,0,0,1,0,0,1,0,15.52936,-18.42068,0,17.24901,-3.934879,.019548,,,
0,0,74,0,0,0,0,0,1,0,13.81176,-18.42068,0,15.87375,-1.236544,.290386,,,
1,1,74,0,1,0,0,1,1,0,12.42546,-18.42068,0,15.11634,-.732937,.4804957,,,
0,0,80,1,0,1,0,0,0,1,12.25529,-18.42068,0,14.48523,-1.842136,.1584786,,,
0,0,80,0,0,0,1,0,1,0,9.279762,-18.42068,0,11.61771,-18.42068,0,,,
1,1,77,0,0,1,0,0,1,0,14.22778,-18.42068,0,16.44932,-2.725476,.065515,,,
0,0,77,0,0,0,0,0,1,0,10.22247,-18.42068,0,11.90009,-2.231358,.1073826,,,
1,1,83,0,0,1,0,0,1,0,13.18083,-18.42068,0,16.10081,-18.42068,0,,,
0,0,80,0,0,1,0,0,1,0,11.46955,-18.42068,0,14.62369,-18.42068,0,,,
1,1,77,1,1,0,0,0,1,0,15.16014,-18.42068,0,17.85854,-18.42068,0,,,
0,0,89,0,0,1,0,0,1,0,10.63516,-18.42068,0,13.86265,-2.070473,.1261261,,,
1,1,74,0,0,0,0,0,0,1,12.42546,-18.42068,0,14.7663,-2.353753,.0950119,,,
1,1,83,0,0,1,0,0,1,0,11.27624,-18.42068,0,14.9392,-1.171979,.3097533,,,
1,1,80,0,0,0,0,0,1,0,12.93818,-18.42068,0,17.02048,-4.672828,.0093458,,,
0,0,83,0,0,1,0,0,1,0,10.58309,-18.42068,0,13.31529,-18.42068,0,,,
0,1,74,0,0,0,0,0,1,0,11.26497,-18.42068,0,11.64458,-18.42068,0,,,
0,0,77,0,1,0,0,0,0,1,10.10469,-18.42068,0,16.64495,-18.42068,0,,,
1,1,77,0,0,0,0,0,1,0,11.42645,-18.42068,0,13.22402,-1.574432,.2071251,,,
0,0,83,0,0,0,1,0,0,1,13.43956,-18.42068,0,16.68476,-.7360893,.4789834,,,
0,1,77,0,0,0,0,1,0,1,13.16983,-18.42068,0,15.31247,-.6111671,.5427171,,,
1,1,74,0,0,1,0,0,0,1,11.71889,-18.42068,0,13.13185,-18.42068,0,,,
1,1,73,0,0,1,0,0,0,1,14.64466,-18.42068,0,17.58413,-.1947441,.8230453,,,
1,1,82,0,1,0,1,0,1,0,15.05282,-18.42068,0,17.22397,-.5597872,.5713306,,,
1,1,73,0,0,0,0,0,1,0,12.21062,-18.42068,0,15.177,-18.42068,0,,,
0,0,79,0,0,0,1,0,1,0,14.17261,-18.42068,0,18.15717,-1.218024,.2958142,,,
0,1,91,0,1,0,1,0,0,1,13.97692,-18.42068,0,17.30202,-.2348561,.7906846,,,
1,1,73,0,1,0,0,1,0,1,11.95812,-18.42068,0,15.02539,-.2389849,.7874268,,,
1,1,73,0,0,0,0,0,0,1,12.19395,-18.42068,0,14.88863,-3.675326,.0253411,,,
1,1,73,0,0,1,0,0,0,1,11.1284,-18.42068,0,12.71813,-3.346389,.0352113,,,
1,1,85,0,0,1,0,0,1,0,11.48684,-18.42068,0,12.60757,-.5134429,.5984317,,,
0,1,73,1,0,0,0,0,0,1,10.41056,2.639057,14,12.26686,-18.42068,0,,,
1,1,79,0,1,1,0,0,0,1,12.52235,-18.42068,0,16.29236,-1.423397,.2408942,,,
1,1,79,0,0,1,0,0,0,1,14.23088,-18.42068,0,17.91136,-.5299369,.5886421,,,
1,1,76,0,0,1,0,0,1,0,11.02098,-18.42068,0,13.52651,-.6359887,.5294118,,,
1,1,73,0,0,0,0,1,0,1,13.26415,-18.42068,0,-17.63593,-.4434281,.6418324,,,
0,0,76,0,0,0,0,0,0,1,11.45924,-18.42068,0,15.29089,-1.053087,.3488591,,,
1,1,79,0,0,1,0,0,1,0,-18.42068,-18.42068,0,13.14399,-.1982023,.8202039,,,
0,0,91,0,0,0,0,0,0,1,11.05139,-18.42068,0,9.648005,-18.42068,0,,,
1,1,85,0,0,0,0,0,0,1,13.31993,-18.42068,0,15.05004,-1.374527,.2529591,,,
0,1,79,1,1,0,0,1,1,0,12.7538,-18.42068,0,14.58704,-.4165149,.6593407,,,
0,0,91,0,0,1,0,0,0,1,11.0682,-18.42068,0,12.5422,-18.42068,0,,,
1,1,76,0,0,1,0,0,0,1,13.07189,-18.42068,0,15.69311,-3.972553,.0188253,,,
1,1,88,0,0,0,0,1,1,0,10.89544,-18.42068,0,13.17016,-6.911179,.0009966,,,
1,1,79,0,0,1,0,0,1,0,10.97843,-18.42068,0,12.48359,-.2464351,.7815821,,,
1,1,73,0,0,0,0,0,0,1,10.81602,-18.42068,0,14.21999,-18.42068,0,,,
1,1,85,0,0,1,0,0,0,1,11.82692,-18.42068,0,14.46617,-.0504215,.9508286,,,
1,1,76,0,0,1,0,0,1,0,13.57043,-18.42068,0,16.16549,-1.667612,.188697,,,
0,0,88,0,0,0,0,0,1,0,9.857453,-18.42068,0,13.58393,-2.6003,.0742513,,,
0,1,88,0,0,1,0,0,1,0,10.57959,-18.42068,0,14.37988,-3.020425,.0487805,,,
1,1,73,0,0,1,0,0,1,0,13.11861,-18.42068,0,16.04998,-1.291297,.2749141,,,
1,1,88,0,0,0,1,0,0,1,14.64983,-18.42068,0,18.44817,-2.240039,.1064543,,,
1,1,73,0,0,0,0,0,1,0,11.07839,-18.42068,0,13.4256,-.6992634,.4969512,,,
1,1,85,0,0,0,0,0,1,0,10.06183,-18.42068,0,14.04935,-18.42068,0,,,
1,1,82,0,1,0,1,0,1,0,15.34241,-18.42068,0,18.47562,-1.363294,.2558166,,,
0,1,88,0,0,1,0,0,1,0,11.01322,-18.42068,0,14.67726,-.8647218,.4211687,,,
1,1,88,0,1,0,0,1,0,1,14.86809,-18.42068,0,17.74894,-.0984087,.9062784,,,
1,1,76,0,0,1,0,0,1,0,10.55098,-18.42068,0,14.29482,-18.42068,0,,,
1,1,82,2,0,1,0,0,0,1,13.96182,-18.42068,0,15.29432,-18.42068,0,,,
1,1,73,0,0,0,0,1,0,1,12.89546,-18.42068,0,15.00112,-2.470589,.0845351,,,
0,0,73,0,0,0,0,0,1,0,10.6337,-18.42068,0,13.08677,-18.42068,0,,,
1,1,73,0,1,0,1,0,0,1,13.43827,-18.42068,0,14.03756,-1.302913,.2717391,,,
1,1,88,0,0,0,1,0,1,0,11.62941,-18.42068,0,16.24878,-18.42068,0,,,
1,1,85,0,0,1,0,0,1,0,10.58313,-18.42068,0,12.87471,-18.42068,0,,,
1,1,79,0,0,0,1,0,1,0,11.97439,-18.42068,0,16.14015,-.3537764,.7020319,,,
0,0,82,0,0,1,0,0,1,0,10.01511,-18.42068,0,12.47826,-18.42068,0,,,
1,1,91,0,0,0,0,0,0,1,11.26432,-18.42068,0,15.36474,-2.340719,.0962584,,,
1,1,85,0,0,1,0,0,0,1,11.21174,-18.42068,0,13.79636,-.2434885,.7838885,,,
1,1,76,0,0,1,0,0,0,1,11.28334,-18.42068,0,14.43501,-.8582959,.4238838,,,
0,0,82,0,0,1,0,0,1,0,14.42612,-18.42068,0,18.77558,-.0581786,.9434814,,,
0,1,82,0,0,1,0,0,1,0,11.01054,-18.42068,0,13.66958,-.2853208,.7517731,,,
1,1,76,0,1,0,0,0,0,1,11.13876,-18.42068,0,13.51388,-.9663147,.3804826,,,
0,0,88,0,0,0,0,0,1,0,9.509147,-18.42068,0,12.71122,-18.42068,0,,,
1,1,75,0,0,1,0,0,1,0,13.62921,-18.42068,0,17.87288,-5.322032,.0048828,,,
1,1,72,0,0,0,0,0,1,0,13.12525,-18.42068,0,15.79997,-3.452365,.0316706,,,
1,1,75,0,0,0,0,0,1,0,11.2033,-4.609008,.0099617,13.39821,-1.453647,.2337165,,,
1,1,75,0,1,1,0,0,1,0,13.27227,-18.42068,0,15.17233,-18.42068,0,,,
1,1,84,0,0,1,0,0,0,1,12.73052,-18.42068,0,14.68525,-.9820784,.3745318,,,
1,1,75,0,0,0,0,0,1,0,12.27374,-18.42068,0,14.08788,-.2511362,.7779164,,,
1,1,78,0,0,0,0,0,1,0,14.90498,-18.42068,0,18.78679,-1.600791,.2017369,,,
1,1,78,0,0,1,0,0,1,0,10.79122,-18.42068,0,13.47947,-.7339692,.48,,,
0,0,78,0,0,0,0,0,0,1,10.84838,-18.42068,0,13.49475,-18.42068,0,,,
1,1,72,0,0,1,0,0,0,1,11.73231,-18.42068,0,14.80328,-1.228247,.2928053,,,
1,1,84,0,0,1,0,0,0,1,14.15617,-18.42068,0,19.0801,-1.056195,.3477765,,,
1,1,81,0,0,0,1,0,0,1,14.15731,-18.42068,0,18.55804,-.650721,.5216695,,,
1,1,87,0,0,1,0,0,1,0,11.40627,-18.42068,0,14.37892,-.0679295,.9343264,,,
1,1,84,0,0,0,1,0,0,1,13.36543,-18.42068,0,17.77206,-1.021177,.3601709,,,
1,1,72,0,0,0,0,0,0,1,10.81602,-18.42068,0,13.20723,-18.42068,0,,,
1,1,75,0,0,1,0,0,0,1,12.07703,-18.42068,0,13.73236,-18.42068,0,,,
1,1,81,0,0,0,0,0,1,0,10.73724,-18.42068,0,13.11679,-.4582157,.6324111,,,
1,1,78,0,0,0,0,1,0,1,11.89959,-18.42068,0,13.42395,-.5298573,.588689,,,
0,1,87,0,1,1,0,0,0,1,17.33119,-18.42068,0,20.09338,-18.42068,0,,,
0,1,90,0,0,1,0,0,1,0,11.10099,-18.42068,0,15.08459,-.3426396,.709894,,,
1,1,75,0,0,0,1,0,1,0,11.79801,-18.42068,0,16.35031,-.1828218,.8329166,,,
0,0,84,0,0,0,0,0,1,0,10.20843,-18.42068,0,10.5642,-18.42068,0,,,
0,0,75,0,0,1,0,0,1,0,11.84296,-18.42068,0,14.54366,-.8968726,.4078431,,,
1,1,81,0,0,0,1,0,1,0,12.04943,-18.42068,0,14.01061,-.5187938,.5952381,,,
0,1,81,0,0,1,0,0,0,1,12.04943,-18.42068,0,14.83776,-6.962706,.0009465,,,
1,1,75,0,0,0,0,1,0,1,14.47887,-18.42068,0,17.9681,-1.437595,.2374984,,,
1,1,78,0,1,1,0,0,0,1,11.91882,-18.42068,0,14.99591,-1.457836,.2327394,,,
1,1,72,0,0,1,0,0,1,0,14.39024,-18.42068,0,16.16981,-18.42068,0,,,
1,1,72,0,0,0,0,0,0,1,12.42546,-18.42068,0,15.61319,-18.42068,0,,,
0,1,90,0,0,1,0,0,0,1,11.0343,-18.42068,0,13.17132,-2.390799,.0915565,,,
0,1,87,0,1,0,0,1,1,0,14.27558,-18.42068,0,18.27356,-.1165803,.8899586,,,
1,1,75,0,1,1,0,0,1,0,14.03896,-18.42068,0,17.53057,-18.42068,0,,,
1,1,78,0,0,0,0,1,1,0,15.48634,-18.42068,0,18.34372,-.2613645,.7700002,,,
1,1,72,0,1,1,0,0,1,0,11.75863,-18.42068,0,13.8987,-.850418,.4272363,,,
1,1,75,0,1,1,0,0,0,1,11.93727,-18.42068,0,14.59333,-2.237193,.1067578,,,
1,1,78,0,0,1,0,0,1,0,13.46537,-18.42068,0,18.45358,-3.238878,.0392078,,,
1,1,81,0,0,0,1,0,1,0,11.35628,-18.42068,0,14.93165,-1.451028,.2343292,,,
0,1,93,0,0,1,0,0,0,1,11.58058,-18.42068,0,12.51098,-18.42068,0,,,
1,1,81,0,0,1,0,0,1,0,16.71794,-18.42068,0,20.42382,-.219535,.802892,,,
0,0,75,0,0,0,0,0,1,0,11.11629,-18.42068,0,13.87623,-18.42068,0,,,
1,1,75,0,0,1,0,0,0,1,11.93727,-18.42068,0,14.3587,-18.42068,0,,,
0,1,72,0,1,1,0,0,1,0,13.11861,-18.42068,0,17.08312,-18.42068,0,,,
0,0,90,0,0,1,0,0,0,1,10.19273,-18.42068,0,12.99996,-18.42068,0,,,
0,0,72,0,0,0,0,0,1,0,10.71066,-18.42068,0,14.20245,-2.590981,.0749465,,,
1,1,81,0,0,1,0,0,0,1,11.45856,-18.42068,0,13.19893,-1.517225,.2193196,,,
1,1,87,0,0,1,0,0,0,1,12.23373,-18.42068,0,15.43984,-18.42068,0,,,
1,1,78,0,0,1,0,0,1,0,11.96534,-18.42068,0,14.5459,-.7277755,.4829822,,,
1,1,75,0,0,1,0,0,0,1,13.96936,-18.42068,0,15.97857,-.211071,.8097166,,,
1,1,81,0,1,1,0,0,0,1,12.70336,-18.42068,0,16.87299,-18.42068,0,,,
1,1,78,0,0,0,0,0,0,1,13.51097,-18.42068,0,16.15334,-.6816893,.5057619,,,
0,0,72,0,0,0,0,0,1,0,10.05388,-18.42068,0,11.99057,-3.128513,.0437828,,,
1,1,75,0,0,0,0,1,1,0,10.82861,-18.42068,0,13.06706,-18.42068,0,,,
1,1,87,0,0,1,0,0,0,1,10.01997,-18.42068,0,12.09941,-18.42068,0,,,
0,0,75,0,0,1,0,0,0,1,13.88032,-18.42068,0,17.16874,-18.42068,0,,,
0,1,78,0,0,1,0,0,1,0,10.82021,-18.42068,0,11.00728,-.558557,.5720339,,,
0,0,81,0,0,0,0,0,1,0,10.91956,-18.42068,0,14.39419,-18.42068,0,,,
1,1,75,0,0,1,0,0,0,1,12.73026,-18.42068,0,15.41094,-.5971867,.5503578,,,
0,1,75,0,1,1,0,0,1,0,12.0506,-18.42068,0,14.83097,-18.42068,0,,,
0,1,72,0,0,0,0,0,0,1,11.44018,-18.42068,0,13.78644,-.9093702,.4027778,,,
1,1,75,0,0,1,0,0,1,0,4.336368,-18.42068,0,13.49647,-18.42068,0,,,
1,1,84,0,0,0,0,0,1,0,9.419976,-18.42068,0,11.94866,-18.42068,0,,,
1,1,72,0,1,1,0,0,0,1,11.91464,-18.42068,0,14.70307,-1.750314,.1737194,,,
1,1,75,0,0,0,1,0,0,1,14.99598,-18.42068,0,17.13175,-1.536329,.2151694,,,
1,1,71,0,0,0,0,1,1,0,13.6551,-18.42068,0,16.22752,-.6289564,.5331479,,,
1,1,74,0,0,1,0,0,1,0,13.56847,-18.42068,0,16.71789,-18.42068,0,,,
1,1,71,0,1,1,0,0,1,0,11.91464,-18.42068,0,15.13839,-1.529516,.2166405,,,
1,1,74,0,0,0,0,0,1,0,10.4676,-18.42068,0,12.69104,-18.42068,0,,,
1,1,80,0,0,1,0,0,0,1,11.86403,-18.42068,0,14.37671,-.441563,.6430306,,,
1,1,74,0,1,1,0,0,0,1,13.60874,-18.42068,0,15.9532,-.52226,.5931785,,,
1,1,74,0,1,1,0,0,1,0,12.83336,-18.42068,0,14.11763,-2.839078,.0584795,,,
1,1,92,0,0,0,1,0,1,0,11.82041,-18.42068,0,16.11909,-.640458,.527051,,,
1,1,71,0,0,1,0,0,0,1,13.05318,-18.42068,0,16.09485,-.4900353,.6126047,,,
1,1,77,0,0,1,0,0,1,0,15.73286,-18.42068,0,17.96583,-3.09817,.0451317,,,
1,1,71,0,1,0,1,0,1,0,12.40526,-18.42068,0,14.65029,-1.319049,.2673893,,,
0,0,77,0,0,0,0,0,1,0,11.17688,-18.42068,0,13.60027,-.2592324,.7716436,,,
1,1,80,0,0,0,1,0,0,1,11.38659,-18.42068,0,13.45118,-1.414375,.2430776,,,
1,1,77,0,0,1,0,0,1,0,12.85957,-18.42068,0,16.2691,-.6769301,.5081747,,,
0,0,83,0,0,1,0,0,0,1,10.87859,-18.42068,0,12.89411,-18.42068,0,,,
0,1,77,0,0,0,0,0,1,0,11.04905,-18.42068,0,12.20292,-18.42068,0,,,
0,0,92,0,0,0,0,1,1,0,12.50618,-18.42068,0,15.92597,-4.262961,.0140805,,,
1,1,86,0,0,0,0,0,1,0,10.80843,-18.42068,0,13.70948,-18.42068,0,,,
0,1,77,0,0,1,0,0,0,1,10.79122,-18.42068,0,14.22852,-.5797296,.5600498,,,
0,0,74,0,1,1,0,0,0,1,13.14921,-18.42068,0,14.33645,-.5057164,.6030734,,,
1,1,83,0,1,1,0,0,0,1,15.36278,-18.42068,0,16.12449,-.8674366,.4200269,,,
0,1,74,0,0,0,0,0,0,1,11.45924,-18.42068,0,13.48185,-2.126159,.1192946,,,
1,1,71,0,1,1,0,0,1,0,14.09944,-18.42068,0,17.27968,-.6429059,.5257624,,,
1,1,83,0,0,1,0,0,0,1,11.06863,-18.42068,0,13.61988,-.3201914,.7260101,,,
1,1,77,0,0,0,0,0,0,1,15.51809,-18.42068,0,17.11215,-8.04344,.0003212,,,
1,1,83,0,0,0,0,0,1,0,12.16725,-18.42068,0,14.98947,-.9917691,.3709199,,,
0,1,74,0,0,1,0,0,0,1,9.817007,-18.42068,0,13.11223,-18.42068,0,,,
0,0,71,0,0,1,0,0,0,1,8.801121,-18.42068,0,12.8157,-1.298326,.2729885,,,
0,0,83,0,0,1,0,0,0,1,10.85506,-18.42068,0,13.33599,-18.42068,0,,,
1,1,74,0,1,1,0,0,1,0,13.63472,-18.42068,0,17.10625,-.7102869,.4915031,,,
1,1,74,0,0,0,1,0,1,0,12.34938,-18.42068,0,14.75865,-.6431555,.5256312,,,
0,0,80,0,0,0,0,0,1,0,10.40077,-18.42068,0,13.62125,-18.42068,0,,,
1,1,80,0,0,1,0,0,1,0,15.00193,-18.42068,0,17.46111,-3.468856,.0311526,,,
1,1,86,0,1,1,0,0,0,1,12.5457,-18.42068,0,16.38806,-.4907752,.6121517,,,
1,1,71,0,0,1,0,0,1,0,12.42546,-18.42068,0,15.26936,-3.484005,.0306843,,,
1,1,77,0,0,0,1,0,0,1,11.42374,-18.42068,0,13.28345,-1.238842,.2897196,,,
1,1,71,0,0,1,0,0,0,1,13.31198,-18.42068,0,17.10828,-2.616086,.0730884,,,
1,1,80,0,0,1,0,0,1,0,11.38659,-18.42068,0,15.51737,-2.111282,.1210826,,,
0,0,83,0,0,0,1,0,0,1,11.22826,-18.42068,0,13.69107,-.3974329,.672043,,,
1,1,71,0,1,1,0,0,1,0,14.60776,-18.42068,0,17.86483,-4.739727,.008741,,,
1,1,80,0,0,0,0,0,1,0,10.89547,-18.42068,0,10.18758,-18.42068,0,,,
0,0,71,0,0,0,0,0,0,1,11.64893,-18.42068,0,12.12706,-18.42068,0,,,
0,0,92,0,0,0,0,0,1,0,9.21034,-18.42068,0,-7.146772,-18.42068,0,,,
1,1,74,0,0,0,0,0,0,1,12.12789,-18.42068,0,14.57697,-.6990298,.4970673,,,
1,1,71,0,1,0,0,1,0,1,12.60778,-18.42068,0,15.39639,-1.439045,.2371542,,,
1,1,71,0,0,0,0,1,1,0,14.39024,-18.42068,0,17.31956,-.1837095,.8321775,,,
1,1,80,0,0,1,0,0,0,1,11.84533,-18.42068,0,14.47048,-.967744,.3799392,,,
0,0,77,0,0,0,0,0,1,0,9.972909,-18.42068,0,12.54557,-.7800164,.4583985,,,
1,1,71,0,0,1,0,0,0,1,12.52077,-18.42068,0,14.8579,-18.42068,0,,,
1,1,83,0,0,0,0,0,0,1,12.81112,-18.42068,0,14.79525,-1.474,.2290076,,,
1,1,71,0,1,0,1,0,0,1,13.74276,-18.42068,0,16.42466,-.0624008,.9395062,,,
1,1,71,0,0,0,1,0,1,0,13.99547,-18.42068,0,16.58518,-18.42068,0,,,
1,1,83,0,0,0,0,0,1,0,14.71328,-18.42068,0,18.28458,-4.209754,.01485,,,
1,1,74,0,0,1,0,0,0,1,11.22392,-18.42068,0,12.78099,-.8072196,.4460967,,,
0,0,77,0,0,0,0,0,0,1,10.69885,-18.42068,0,10.0057,-18.42068,0,,,
1,1,74,0,0,1,0,0,0,1,10.94302,-18.42068,0,14.85016,-2.514465,.0809061,,,
1,1,83,0,0,0,0,0,1,0,10.37549,-18.42068,0,13.0861,-3.483801,.0306905,,,
1,1,74,0,1,1,0,0,1,0,15.26947,-18.42068,0,17.63327,-4.701453,.0090821,,,
1,1,71,0,0,1,0,0,1,0,13.62943,-18.42068,0,16.32689,-3.01506,.0490429,,,
0,0,83,0,0,0,1,0,0,1,10.87859,-18.42068,0,13.38526,-18.42068,0,,,
1,1,74,0,1,1,0,0,0,1,15.34511,-18.42068,0,17.88189,-.6679536,.5127568,,,
0,0,77,0,0,0,0,0,0,1,10.44291,-18.42068,0,12.54297,-18.42068,0,,,
1,1,77,0,1,1,0,0,0,1,12.26207,-18.42068,0,14.19144,-1.306252,.2708333,,,
0,1,80,0,0,0,0,0,1,0,11.45856,-18.42068,0,12.67783,-18.42068,0,,,
1,1,80,0,1,1,0,0,1,0,12.07224,-18.42068,0,18.96767,-1.621463,.1976093,,,
1,1,89,0,0,0,0,0,0,1,10.68743,-18.42068,0,12.59968,-18.42068,0,,,
1,1,77,0,0,1,0,0,1,0,13.7232,-18.42068,0,16.70624,-.708593,.4923365,,,
0,1,73,0,0,1,0,0,1,0,12.43197,-18.42068,0,15.11157,-1.30644,.2707824,,,
0,1,79,0,0,0,1,0,1,0,12.93447,-18.42068,0,16.92338,-.2659762,.7664574,,,
1,1,85,0,1,1,0,0,0,1,12.87931,-18.42068,0,14.96845,-18.42068,0,,,
1,1,76,0,0,1,0,0,1,0,11.58235,-18.42068,0,13.59903,-.5626188,.5697151,,,
0,1,88,0,0,1,0,0,0,1,10.94415,-18.42068,0,14.0345,-.5699245,.5655681,,,
0,1,73,0,0,0,1,0,1,0,13.28794,-18.42068,0,15.50511,-.8368539,.4330709,,,
1,1,76,0,0,0,1,0,1,0,12.14766,-18.42068,0,15.26285,-2.141103,.1175251,,,
1,1,76,0,1,0,1,0,0,1,14.13491,-18.42068,0,17.52696,-.9808434,.3749947,,,
0,1,70,0,0,1,0,0,1,0,12.53282,-18.42068,0,14.93858,-1.833332,.15988,,,
1,1,76,0,0,1,0,0,0,1,12.34003,-18.42068,0,15.82166,-2.873338,.0565099,,,
1,1,70,0,0,0,1,0,1,0,13.4622,-18.42068,0,16.79618,-3.27193,.0379331,,,
1,1,79,0,0,1,0,0,0,1,11.89143,-18.42068,0,16.17608,-.1650542,.8478477,,,
0,0,88,0,0,0,0,0,1,0,9.681908,-18.42068,0,12.7817,-.1976358,.8206687,,,
1,1,73,0,0,0,0,1,0,1,14.61829,-18.42068,0,17.94969,-4.617444,.009878,,,
1,1,70,0,1,0,1,0,0,1,14.5616,-18.42068,0,16.46855,-4.628029,.009774,,,
0,1,88,0,1,1,0,0,0,1,13.21218,-18.42068,0,16.16959,-.3488948,.7054673,,,
0,1,85,0,1,0,0,0,0,1,15.29553,-18.42068,0,18.10319,-.8808478,.4144314,,,
1,1,79,0,0,0,0,0,1,0,9.261336,-18.42068,0,5.572457,-18.42068,0,,,
0,1,82,0,0,0,1,0,0,1,10.16191,-18.42068,0,13.19418,-.103158,.9019844,,,
1,1,79,0,0,0,0,0,0,1,13.90573,-18.42068,0,18.37036,-18.42068,0,,,
1,1,73,0,0,1,0,0,0,1,12.0683,-18.42068,0,12.35203,-.7419373,.4761905,,,
1,1,70,0,0,0,0,0,0,1,10.59288,-18.42068,0,11.72469,-18.42068,0,,,
0,0,82,0,0,1,0,0,1,0,14.95731,-18.42068,0,18.3256,-1.296916,.2733734,,,
1,1,76,0,1,0,0,0,0,1,12.78632,-18.42068,0,16.81432,-2.549946,.0780858,,,
1,1,70,0,0,0,0,0,1,0,12.8175,-18.42068,0,14.75339,-1.67935,.1864952,,,
